LOADCOMMANDID,COVERAGETYPE,CREATEUSERID,PUBLICID,PROFILEID,COSTTYPE,BEANVERSION,RETIRED,CREATETIME,POLICYTYPE,UPDATEUSERID,LIMITAMOUNT,LIMITTYPE,UPDATETIME,ID
,,3,PICCLimit:66253,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46378
,,3,PICCLimit:66254,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46379
,,3,PICCLimit:66255,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46380
,,3,PICCLimit:66257,7,1.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46381
,,3,PICCLimit:66258,7,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46382
,,3,PICCLimit:66261,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46383
,,3,PICCLimit:66262,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46384
,,3,PICCLimit:66263,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46385
,,3,PICCLimit:66264,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,7,2018-08-02 15:30:57.167,46386
,,3,PICCLimit:66265,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46387
,,3,PICCLimit:66266,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46388
,,3,PICCLimit:66267,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46389
,,3,PICCLimit:66269,7,1.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46390
,,3,PICCLimit:66270,7,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46391
,,3,PICCLimit:66273,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46392
,,3,PICCLimit:66274,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46393
,,3,PICCLimit:66275,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46394
,,3,PICCLimit:66276,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,7,2018-08-02 15:30:57.167,46395
,,3,PICCLimit:66277,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46396
,,3,PICCLimit:66278,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46397
,,3,PICCLimit:66279,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46398
,,3,PICCLimit:66281,7,1.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46399
,,3,PICCLimit:66282,7,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46400
,,3,PICCLimit:66285,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46401
,,3,PICCLimit:66286,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,46402
,,3,PICCLimit:66287,7,10001.0,0,0,2018-08-02 15:30:57.167,,3,70001.0,9,2018-08-02 15:30:57.167,46403
,,3,PICCLimit:66289,7,10002.0,0,0,2018-08-02 15:30:57.167,,3,90000.0,6,2018-08-02 15:30:57.167,46404
,,3,PICCLimit:50241,16,10001.0,0,0,2018-08-02 15:30:57.167,,3,5000.0,6,2018-08-02 15:30:57.167,45659
,,3,PICCLimit:50242,16,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45660
,,3,PICCLimit:50243,16,10001.0,0,0,2018-08-02 15:30:57.167,,3,5001.0,9,2018-08-02 15:30:57.167,45661
,,3,PICCLimit:50245,16,10002.0,0,0,2018-08-02 15:30:57.167,,3,1500.0,6,2018-08-02 15:30:57.167,45662
,,3,PICCLimit:50246,16,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45663
,,3,PICCLimit:50247,16,10002.0,0,0,2018-08-02 15:30:57.167,,3,1501.0,9,2018-08-02 15:30:57.167,45664
,,3,PICCLimit:50253,16,10001.0,0,0,2018-08-02 15:30:57.167,,3,5000.0,6,2018-08-02 15:30:57.167,45665
,,3,PICCLimit:50254,16,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45666
,,3,PICCLimit:50255,16,10001.0,0,0,2018-08-02 15:30:57.167,,3,5001.0,9,2018-08-02 15:30:57.167,45667
,,3,PICCLimit:50257,16,10002.0,0,0,2018-08-02 15:30:57.167,,3,1500.0,6,2018-08-02 15:30:57.167,45668
,,3,PICCLimit:50258,16,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45669
,,3,PICCLimit:50259,16,10002.0,0,0,2018-08-02 15:30:57.167,,3,1501.0,9,2018-08-02 15:30:57.167,45670
,,3,PICCLimit:50601,16,10001.0,0,0,2018-08-02 15:30:57.167,,3,5000.0,6,2018-08-02 15:30:57.167,45671
,,3,PICCLimit:50602,16,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45672
,,3,PICCLimit:50603,16,10001.0,0,0,2018-08-02 15:30:57.167,,3,5001.0,9,2018-08-02 15:30:57.167,45673
,,3,PICCLimit:50605,16,10002.0,0,0,2018-08-02 15:30:57.167,,3,1500.0,6,2018-08-02 15:30:57.167,45674
,,3,PICCLimit:50606,16,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45675
,,3,PICCLimit:50607,16,10002.0,0,0,2018-08-02 15:30:57.167,,3,1501.0,9,2018-08-02 15:30:57.167,45676
,,3,PICCLimit:50649,16,10001.0,0,0,2018-08-02 15:30:57.167,,3,5000.0,6,2018-08-02 15:30:57.167,45677
,,3,PICCLimit:50650,16,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45678
,,3,PICCLimit:50651,16,10001.0,0,0,2018-08-02 15:30:57.167,,3,5001.0,9,2018-08-02 15:30:57.167,45679
,,3,PICCLimit:50653,16,10002.0,0,0,2018-08-02 15:30:57.167,,3,1500.0,6,2018-08-02 15:30:57.167,45680
,,3,PICCLimit:50654,16,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45681
,,3,PICCLimit:50655,16,10002.0,0,0,2018-08-02 15:30:57.167,,3,1501.0,9,2018-08-02 15:30:57.167,45682
,,3,PICCLimit:50661,16,10001.0,0,0,2018-08-02 15:30:57.167,,3,5000.0,6,2018-08-02 15:30:57.167,45683
,,3,PICCLimit:50662,16,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45684
,,3,PICCLimit:50663,16,10001.0,0,0,2018-08-02 15:30:57.167,,3,5001.0,9,2018-08-02 15:30:57.167,45685
,,3,PICCLimit:50665,16,10002.0,0,0,2018-08-02 15:30:57.167,,3,1500.0,6,2018-08-02 15:30:57.167,45686
,,3,PICCLimit:50666,16,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45687
,,3,PICCLimit:50667,16,10002.0,0,0,2018-08-02 15:30:57.167,,3,1501.0,9,2018-08-02 15:30:57.167,45688
,,3,PICCLimit:50673,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45689
,,3,PICCLimit:50674,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45690
,,3,PICCLimit:50675,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45691
,,3,PICCLimit:50677,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45692
,,3,PICCLimit:50678,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45693
,,3,PICCLimit:50679,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45694
,,3,PICCLimit:50681,19,1.0,0,0,2018-08-02 15:30:57.167,,3,50000.0,6,2018-08-02 15:30:57.167,45695
,,3,PICCLimit:50682,19,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45696
,,3,PICCLimit:50685,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45697
,,3,PICCLimit:50686,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45698
,,3,PICCLimit:50687,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45699
,,3,PICCLimit:50689,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45700
,,3,PICCLimit:50690,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45701
,,3,PICCLimit:50691,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45702
,,3,PICCLimit:50693,19,1.0,0,0,2018-08-02 15:30:57.167,,3,50000.0,6,2018-08-02 15:30:57.167,45703
,,3,PICCLimit:50694,19,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45704
,,3,PICCLimit:50697,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45705
,,3,PICCLimit:50698,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45706
,,3,PICCLimit:50699,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45707
,,3,PICCLimit:50701,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45708
,,3,PICCLimit:50702,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45709
,,3,PICCLimit:50703,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45710
,,3,PICCLimit:50705,19,1.0,0,0,2018-08-02 15:30:57.167,,3,50000.0,6,2018-08-02 15:30:57.167,45711
,,3,PICCLimit:50706,19,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45712
,,3,PICCLimit:50709,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45713
,,3,PICCLimit:50710,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45714
,,3,PICCLimit:50711,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45715
,,3,PICCLimit:50713,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45716
,,3,PICCLimit:50714,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45717
,,3,PICCLimit:50715,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45718
,,3,PICCLimit:50717,19,1.0,0,0,2018-08-02 15:30:57.167,,3,50000.0,6,2018-08-02 15:30:57.167,45719
,,3,PICCLimit:50718,19,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45720
,,3,PICCLimit:50721,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45721
,,3,PICCLimit:50722,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45722
,,3,PICCLimit:50723,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45723
,,3,PICCLimit:50725,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45724
,,3,PICCLimit:50726,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45725
,,3,PICCLimit:50727,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45726
,,3,PICCLimit:50729,19,1.0,0,0,2018-08-02 15:30:57.167,,3,50000.0,6,2018-08-02 15:30:57.167,45727
,,3,PICCLimit:50730,19,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45728
,,3,PICCLimit:50733,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45729
,,3,PICCLimit:50734,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45730
,,3,PICCLimit:50735,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45731
,,3,PICCLimit:50737,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45732
,,3,PICCLimit:50738,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45733
,,3,PICCLimit:50739,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45734
,,3,PICCLimit:50741,19,1.0,0,0,2018-08-02 15:30:57.167,,3,50000.0,6,2018-08-02 15:30:57.167,45735
,,3,PICCLimit:50742,19,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45736
,,3,PICCLimit:50745,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45737
,,3,PICCLimit:50746,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45738
,,3,PICCLimit:50747,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45739
,,3,PICCLimit:50749,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45740
,,3,PICCLimit:50750,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45741
,,3,PICCLimit:50751,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45742
,,3,PICCLimit:50753,19,1.0,0,0,2018-08-02 15:30:57.167,,3,50000.0,6,2018-08-02 15:30:57.167,45743
,,3,PICCLimit:50754,19,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45744
,,3,PICCLimit:50757,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45745
,,3,PICCLimit:50758,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45746
,,3,PICCLimit:50759,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45747
,,3,PICCLimit:50761,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45748
,,3,PICCLimit:50762,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45749
,,3,PICCLimit:50763,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45750
,,3,PICCLimit:50765,19,1.0,0,0,2018-08-02 15:30:57.167,,3,50000.0,6,2018-08-02 15:30:57.167,45751
,,3,PICCLimit:50766,19,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45752
,,3,PICCLimit:50769,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45753
,,3,PICCLimit:50770,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45754
,,3,PICCLimit:50771,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45755
,,3,PICCLimit:50773,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45756
,,3,PICCLimit:50774,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45757
,,3,PICCLimit:50775,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45758
,,3,PICCLimit:50777,19,1.0,0,0,2018-08-02 15:30:57.167,,3,50000.0,6,2018-08-02 15:30:57.167,45759
,,3,PICCLimit:50778,19,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45760
,,3,PICCLimit:50781,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45761
,,3,PICCLimit:50782,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45762
,,3,PICCLimit:50783,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45763
,,3,PICCLimit:50785,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45764
,,3,PICCLimit:50786,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45765
,,3,PICCLimit:50787,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45766
,,3,PICCLimit:50789,19,1.0,0,0,2018-08-02 15:30:57.167,,3,50000.0,6,2018-08-02 15:30:57.167,45767
,,3,PICCLimit:50790,19,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45768
,,3,PICCLimit:50793,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45769
,,3,PICCLimit:50794,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45770
,,3,PICCLimit:50795,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45771
,,3,PICCLimit:50797,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45772
,,3,PICCLimit:50798,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45773
,,3,PICCLimit:50799,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45774
,,3,PICCLimit:50801,19,1.0,0,0,2018-08-02 15:30:57.167,,3,50000.0,6,2018-08-02 15:30:57.167,45775
,,3,PICCLimit:50802,19,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45776
,,3,PICCLimit:50805,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45777
,,3,PICCLimit:50806,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45778
,,3,PICCLimit:50807,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45779
,,3,PICCLimit:50809,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45780
,,3,PICCLimit:50810,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45781
,,3,PICCLimit:50811,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45782
,,3,PICCLimit:50813,19,1.0,0,0,2018-08-02 15:30:57.167,,3,50000.0,6,2018-08-02 15:30:57.167,45783
,,3,PICCLimit:50814,19,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45784
,,3,PICCLimit:50817,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45785
,,3,PICCLimit:50818,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45786
,,3,PICCLimit:50819,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45787
,,3,PICCLimit:50821,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45788
,,3,PICCLimit:50822,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45789
,,3,PICCLimit:50823,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45790
,,3,PICCLimit:50825,19,1.0,0,0,2018-08-02 15:30:57.167,,3,50000.0,6,2018-08-02 15:30:57.167,45791
,,3,PICCLimit:50826,19,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45792
,,3,PICCLimit:50889,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45793
,,3,PICCLimit:50890,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45794
,,3,PICCLimit:50891,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45795
,,3,PICCLimit:50893,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45796
,,3,PICCLimit:50894,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45797
,,3,PICCLimit:50895,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45798
,,3,PICCLimit:50897,19,1.0,0,0,2018-08-02 15:30:57.167,,3,50000.0,6,2018-08-02 15:30:57.167,45799
,,3,PICCLimit:50898,19,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45800
,,3,PICCLimit:50925,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45801
,,3,PICCLimit:50926,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45802
,,3,PICCLimit:50927,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45803
,,3,PICCLimit:50929,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45804
,,3,PICCLimit:50930,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45805
,,3,PICCLimit:50931,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45806
,,3,PICCLimit:50933,19,1.0,0,0,2018-08-02 15:30:57.167,,3,50000.0,6,2018-08-02 15:30:57.167,45807
,,3,PICCLimit:50934,19,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45808
,,3,PICCLimit:50949,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45809
,,3,PICCLimit:50950,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45810
,,3,PICCLimit:50951,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45811
,,3,PICCLimit:50953,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45812
,,3,PICCLimit:50954,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45813
,,3,PICCLimit:50955,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45814
,,3,PICCLimit:50957,19,1.0,0,0,2018-08-02 15:30:57.167,,3,50000.0,6,2018-08-02 15:30:57.167,45815
,,3,PICCLimit:50958,19,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45816
,,3,PICCLimit:50985,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45817
,,3,PICCLimit:50986,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45818
,,3,PICCLimit:50987,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45819
,,3,PICCLimit:50989,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45820
,,3,PICCLimit:50990,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45821
,,3,PICCLimit:50991,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45822
,,3,PICCLimit:50993,19,1.0,0,0,2018-08-02 15:30:57.167,,3,50000.0,6,2018-08-02 15:30:57.167,45823
,,3,PICCLimit:50994,19,1.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45824
,,3,PICCLimit:51885,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45825
,,3,PICCLimit:51886,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45826
,,3,PICCLimit:51887,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45827
,,3,PICCLimit:51889,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45828
,,3,PICCLimit:51890,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45829
,,3,PICCLimit:51891,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45830
,,3,PICCLimit:53673,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45831
,,3,PICCLimit:53674,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45832
,,3,PICCLimit:53675,19,10001.0,0,0,2018-08-02 15:30:57.167,,3,10001.0,9,2018-08-02 15:30:57.167,45833
,,3,PICCLimit:53677,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,10000.0,6,2018-08-02 15:30:57.167,45834
,,3,PICCLimit:53678,19,10002.0,0,0,2018-08-02 15:30:57.167,,3,500000.0,3,2018-08-02 15:30:57.167,45835
